rawsum,joint_angle
0,163.0415549
0,163.3967683
0,163.7519817
0,164.1071952
0,164.817622
0,163.91694
0,163.0162579
0,162.1155759
0,161.2148938
0,159.4135297
0,158.9936918
0,158.5738539
0,158.1540159
0,157.734178
0,156.8945022
0,155.9214771
0,154.9484521
0,153.9754271
0,153.0024021
0,152.0293771
0,150.083327
0,150.0635059
0,150.0436848
0,150.0238637
0,150.0040425
0,149.9644003
0,144.5057024
0,139.0470045
0,133.5883066
0,122.6709108
0,120.9896727
0,119.3084346
0,117.6271965
0,115.9459584
0,112.5834821
0,112.9983214
0,113.4131606
0,113.8279998
0,114.242839
0,115.0725175
93,117.7238575
242,120.3751975
405,123.0265375
551,125.6778775
786,130.9805576
1029,132.1930369
1236,133.4055163
1608,134.6179956
1875,135.830475
2177,138.2554336
2474,142.2046841
2691,146.1539346
2861,150.103185
2960,158.001686
3032,158.709413
3059,159.41714
3077,160.124867
2987,160.832594
2815,162.248048
2653,163.8889896
2450,165.5299312
2281,167.1708728
2122,168.8118143
2068,172.0936975
1946,170.2709888
1878,168.4482801
1776,166.6255714
1749,164.8028626
1692,161.1574452
1600,162.1331189
1652,163.1087926
1643,164.0844663
1616,165.06014
1641,167.0114874
1661,166.1942098
1709,165.3769323
1767,164.5596547
1852,163.7423771
1927,162.107822
2048,161.1786898
2187,160.2495576
2310,159.3204254
2401,158.3912932
2572,156.5330287
2735,156.4653239
2868,156.3976191
2977,156.3299143
3190,156.2622095
3301,156.1267999
3396,156.9963809
3377,157.865962
3375,158.735543
3385,159.605124
3306,161.344286
2787,161.3203572
2971,161.2964283
2696,161.2724994
2301,161.2246416
1961,161.4808103
1512,161.7369789
1075,161.9931476
635,162.2493162
359,162.7616535
187,164.0053791
46,165.2491047
0,166.4928303
0,167.736556
0,168.9802816
0,171.4677328
0,170.815172
0,170.1626111
0,169.5100503
0,168.2049286
0,167.1431817
0,166.0814347
0,165.0196878
0,163.9579408
0,161.8344469
0,160.6565672
0,159.4786874
0,158.3008077
0,157.1229279
0,154.7671684
0,151.8116051
0,148.8560418
0,145.9004785
0,142.9449152
0,137.0337886
0,135.3596383
0,133.685488
0,132.0113377
0,130.3371874
0,126.9888869
0,124.7042096
0,122.4195323
0,120.134855
0,117.8501777
0,113.2808232
0,113.3393952
0,113.3979672
0,113.4565392
0,113.5736832
0,116.251381
0,118.9290788
147,121.6067765
348,124.2844743
547,129.6398698
762,131.3470997
1033,133.0543296
1291,134.7615594
1530,136.4687893
1818,138.1760191
2052,141.5904788
2227,143.4418229
2361,145.293167
2454,147.1445111
2539,148.9958552
2620,152.6985434
2640,153.8793148
2662,155.0600862
2629,156.2408576
2508,158.6024004
2385,157.0216366
2192,155.4408728
2016,153.860109
1854,152.2793452
1771,149.1178176
1709,148.7944193
1639,148.4710211
1586,148.1476228
1518,147.8242245
1487,147.5008262
1478,146.8540297
1474,149.334452
1473,151.8148743
1481,154.2952967
1553,156.775719
1654,161.7365637
1781,160.5824831
1877,159.4284024
1836,158.2743218
1976,157.1202411
2053,154.8120798
2198,155.3186251
2345,155.8251703
2456,156.3317155
2614,157.344806
2838,157.5139543
2970,157.6831026
3098,157.8522509
3160,158.0213991
3310,158.3596957
3300,158.4613135
3342,158.5629312
3388,158.664549
3409,158.7661667
3374,158.9694022
3264,159.5423102
2996,160.1152183
2944,160.6881263
2660,161.2610343
2307,162.4068504
1830,162.0941707
1387,161.7814909
927,161.4688112
577,160.8434517
315,161.6250524
110,162.4066532
0,163.188254
0,163.9698548
0,165.5330563
0,165.4887423
0,165.4444284
0,165.4001144
0,165.3558005
0,165.2671725
0,165.0526942
0,164.8382158
0,164.6237375
0,164.4092592
0,163.9803025
0,162.9026246
0,161.8249466
0,160.7472687
0,159.6695907
0,157.5142349
0,154.1811759
0,150.8481168
0,147.5150578
0,144.1819988
0,137.5158808
0,136.1469419
0,134.778003
0,133.4090641
0,132.0401252
0,129.3022473
0,128.5500134
0,127.7977794
0,127.0455455
0,126.2933115
0,124.7888436
0,123.1573989
0,121.5259542
0,119.8945095
0,118.2630648
0,116.6316201
0,113.3687307
0,115.2429795
0,117.1172283
95,118.9914772
322,120.865726
548,124.6142236
720,125.7198746
880,126.8255255
1091,127.9311764
1253,129.0368273
1466,131.2481291
1625,135.2884805
1846,139.328832
2029,143.3691834
2321,151.4498863
2549,151.5680667
2697,151.6862471
2829,151.8044274
2902,151.9226078
2910,152.1589685
2884,150.7890455
2758,149.4191226
2571,148.0491996
2390,145.3093536
2186,146.8574832
2024,148.4056128
1846,149.9537424
1702,151.501872
1607,153.0500016
1535,156.1462609
1442,153.4823214
1353,150.8183819
1273,148.1544425
1206,142.8265635
1147,143.5332875
1175,144.2400115
1178,144.9467355
1227,145.6534595
1182,147.0669074
1222,147.5283847
1262,147.989862
1385,148.4513393
1518,149.3742939
1691,150.4519453
1882,151.5295966
2131,152.607248
2317,153.6848993
2547,155.840202
2712,156.1249951
2701,156.4097881
2994,156.6945812
2904,156.9793743
2947,157.2641674
2996,157.8337535
2941,158.4725735
2845,159.1113935
2675,159.7502135
2465,160.3890335
2214,161.6666734
1715,162.0500641
1557,162.4334548
1133,162.8168455
721,163.5836269
433,164.178564
164,164.7735011
43,165.3684382
0,165.9633753
0,167.1532496
0,166.6958376
0,166.2384257
0,165.7810138
0,164.8661899
0,164.5478542
0,164.2295184
0,163.9111827
0,163.2745111
0,161.9504652
0,160.6264192
0,159.3023733
0,157.9783273
0,155.3302354
0,153.8990373
0,152.4678392
0,151.0366411
0,149.6054429
0,146.7430467
0,143.5942199
0,140.4453932
0,137.2965665
0,134.1477397
0,127.8500862
0,127.2734914
0,126.6968967
0,126.1203019
0,124.9671123
0,123.7215208
0,122.4759292
0,121.2303376
0,119.984746
0,117.4935629
0,117.1799668
0,116.8663707
0,116.5527746
0,116.2391785
0,115.9255824
34,115.2983902
236,117.0815573
529,118.8647245
786,120.6478916
1017,122.4310587
1270,125.997393
1554,128.593014
1853,131.188635
2205,133.784256
2487,136.379877
2723,141.5711191
2915,143.6095219
3069,145.6479248
3205,147.6863276
3262,149.7247305
3258,153.8015362
3218,154.5375494
3169,155.2735626
3073,156.0095757
2960,156.7455889
2806,158.2176153
2686,158.0714056
2550,157.9251958
2434,157.7789861
2345,157.4865667
2232,155.0943589
2191,152.7021512
2094,150.3099435
2047,147.9177357
1972,143.1333202
1890,143.0176786
1865,142.902037
1812,142.7863953
1794,142.6707537
1783,142.4394704
1795,144.4112838
1789,146.3830973
1969,148.3549107
1979,150.3267241
1998,154.270351
2036,154.8123512
2094,155.3543514
2160,155.8963515
2274,156.4383517
2351,157.522352
2439,157.6374492
2564,157.7525463
2776,157.8676434
2817,157.9827405
2962,158.2129348
3144,159.0033632
3094,159.7937916
3081,160.5842201
3092,161.3746485
3032,162.9555054
2884,163.011981
2670,163.0684566
2341,163.1249322
1966,163.1814078
1603,163.294359
1101,163.8107935
734,164.327228
421,164.8436624
198,165.8765314
87,165.2898308
0,164.7031303
0,164.1164298
0,163.5297292
0,162.3563282
0,162.0477348
0,161.7391415
0,161.4305481
0,161.1219548
0,160.8133614
0,160.1961747
0,160.1573301
0,160.1184855
0,160.079641
0,160.0019518
0,158.261371
0,156.5207903
0,154.7802095
0,151.2990481
0,150.9825434
0,150.6660387
0,150.349534
0,150.0330294
0,149.40002
0,145.5918179
0,141.7836158
0,137.9754137
0,134.1672116
0,126.5508073
0,125.8243176
0,125.0978279
0,124.3713382
0,123.6448485
0,122.191869
0,121.4684795
0,120.74509
0,120.0217005
0,119.298311
0,117.851532
0,118.9951607
0,120.1387894
52,121.2824182
320,122.4260469
567,124.7133043
811,127.0977624
996,129.4822204
1241,131.8666784
1444,134.2511365
1608,139.0200526
1692,140.8089698
1916,142.597887
2146,144.3868043
2449,146.1757215
2667,149.753556
2839,152.633127
2937,155.5126979
2962,158.3922689
2901,161.2718399
2846,167.0309818
2696,167.0277843
2515,167.0245868
2320,167.0213893
2139,167.0181918
1964,167.0117969
1829,164.3970599
1743,161.782323
1617,159.167586
1556,156.5528491
1478,151.3233752
1420,148.2715503
1352,145.2197255
1364,142.1679006
1283,136.064251
1201,138.6759387
1243,141.2876263
1224,143.899314
1406,146.5110017
1449,151.734377
1521,152.1496226
1573,152.5648681
1738,152.9801136
1842,153.3953591
2077,154.2258501
2280,154.5155023
2493,154.8051545
2698,155.0948067
2847,155.384459
3022,155.6741112
3155,156.2534156
3211,157.4652825
3270,158.6771495
3182,159.8890164
3173,162.3127503
3163,161.7722019
3094,161.2316534
2961,160.691105
2789,160.1505565
2520,159.0694596
2132,160.3378988
1705,161.6063379
1278,162.8747771
855,164.1432162
493,166.6800945
211,167.2708711
75,167.8616477
0,168.4524243
0,169.0432009
0,170.2247541
0,168.62084
0,167.0169259
0,165.4130119
0,162.2051837
0,161.6620651
0,161.1189465
0,160.575828
0,160.0327094
0,158.9464722
0,157.3454183
0,155.7443644
0,154.1433105
0,152.5422566
0,149.3401488
0,148.1774249
0,147.0147009
0,145.851977
0,144.689253
0,142.3638051
0,138.8471576
0,135.3305101
0,131.8138625
0,128.297215
0,121.26392
0,120.7858769
0,120.3078338
0,119.8297907
0,119.3517476
0,118.3956615
0,118.2210014
0,118.0463414
0,117.8716814
0,117.6970214
0,117.3477013
0,118.6519373
0,119.9561734
26,121.2604095
223,122.5646455
531,125.1731176
768,127.3934951
893,129.6138725
1033,131.8342499
1166,134.0546274
1280,138.4953823
1454,140.537721
1689,142.5800597
1981,144.6223984
2260,146.6647372
2554,150.7494146
2798,151.1873237
2975,151.6252327
3093,152.0631418
3126,152.9389599
3092,150.9252504
2998,148.9115409
2863,146.8978314
2698,144.884122
2509,140.856703
2341,143.0478076
2170,145.2389123
2075,147.4300169
1959,149.6211215
1802,154.0033308
1665,153.423162
1524,152.8429932
1476,152.2628244
1422,151.6826556
1346,151.1024868
1284,149.9421491
1242,149.268849
1157,148.5955489
1172,147.9222488
1169,147.2489486
1260,145.9023484
1372,145.637163
1406,145.3719777
1491,145.1067924
1692,144.5764217
1747,145.6742464
2005,146.7720711
2167,147.8698958
2352,148.9677205
2546,151.1633699
2751,152.9284123
2872,154.6934548
3000,156.4584973
2990,158.2235398
3007,161.7536247
3039,162.0388465
2957,162.3240684
2863,162.6092902
2655,162.894512
2362,163.4649557
2050,162.5455304
1679,161.6261052
1310,160.70668
894,159.7872548
532,157.9484044
277,159.5459717
86,161.1435391
0,162.7411065
0,165.9362412
0,165.5207437
0,165.1052462
0,164.6897487
0,163.8587538
0,163.4776824
0,163.096611
0,162.7155397
0,162.3344683
0,161.5723256
0,161.1478877
0,160.7234497
0,160.2990117
0,159.8745737
0,159.0256978
0,156.3073112
0,153.5889247
0,150.8705381
0,148.1521515
0,142.7153783
0,140.9843473
0,139.2533163
0,137.5222853
0,135.7912543
0,134.0602232
0,130.5981612
0,128.3951154
0,126.1920695
0,123.9890237
0,121.7859779
0,117.3798862
0,117.2442711
0,117.108656
0,116.9730409
0,116.7018107
0,117.8432346
0,118.9846585
0,120.1260825
0,121.2675064
28,123.5503542
265,124.4220912
487,125.2938283
636,126.1655653
786,127.0373024
981,128.7807765
1214,133.541723
1405,138.3026694
1660,143.0636159
1950,147.8245624
2236,157.3464553
2499,157.7420875
2764,158.1377197
2948,158.5333518
3076,158.928984
3160,159.7202483
3176,159.1654869
3134,158.6107254
3019,158.055964
2881,157.5012026
2692,156.3916797
2502,155.9544547
2302,155.5172297
2131,155.0800047
1978,154.2055547
1857,152.4430953
1750,150.6806358
1676,148.9181764
1619,147.1557169
1567,143.630798
1408,145.3319624
1372,147.0331269
1358,148.7342913
1355,152.1366202
1375,152.3252387
1400,152.5138571
1515,152.7024756
1656,152.891094
1752,153.2683309
1903,154.0144848
2186,154.7606388
2325,155.5067927
2373,156.2529466
2689,157.7452545
2754,156.9163509
3014,156.0874473
3141,155.2585437
3202,154.4296401
3249,152.7718328
3266,154.5994858
3327,156.4271387
3345,158.2547916
3290,160.0824445
3209,163.7377503
3104,162.6129989
2933,161.4882476
2706,160.3634962
2351,159.2387448
2031,156.9892421
1565,157.9104262
1052,158.8316103
681,159.7527945
404,160.6739786
185,162.5163468
32,162.8032656
0,163.0901843
0,163.377103
0,163.6640218
0,164.2378592
0,163.6729789
0,163.1080987
0,162.5432184
0,161.9783381
0,160.8485775
0,160.5824943
0,160.3164111
0,160.0503279
0,159.7842447
0,159.2520783
0,157.3320795
0,155.4120807
0,153.4920818
0,151.572083
0,147.7320854
0,146.5559811
0,145.3798768
0,144.2037725
0,143.0276682
0,140.6754596
0,138.256885
0,135.8383103
0,133.4197357
0,131.0011611
0,126.1640118
0,124.0381554
0,121.912299
0,119.7864426
0,117.6605861
0,113.4088733
0,113.170364
0,112.9318546
0,112.6933453
0,112.454836
0,111.9778174
0,115.2876691
0,118.5975207
172,121.9073724
341,125.217224
540,131.8369273
739,132.8807917
981,133.924656
1156,134.9685204
1340,137.0562491
1500,139.494169
1846,141.9320889
2072,144.3700088
2347,146.8079287
2597,149.2458486
2800,154.1216884
2957,154.6439981
3054,155.1663078
3065,155.6886175
3012,156.2109272
2944,157.2555466
2725,155.475827
2521,153.6961074
2307,151.9163879
2091,148.3569487
1939,147.6789868
1778,147.0010249
1622,146.323063
1474,145.6451011
1323,144.9671392
1233,143.6112154
1145,144.3436972
1112,145.0761791
1112,145.8086609
1080,146.5411427
1111,148.0061064
1136,150.048903
1190,152.0916996
1303,154.1344962
1420,158.2200894
1584,157.9753515
1717,157.7306136
1849,157.4858757
2045,157.2411379
2270,156.7516621
2461,156.3592175
2596,155.966773
2775,155.5743284
2919,155.1818839
3017,154.7894393
3019,154.0045502
3065,155.3855811
3056,156.7666119
3069,158.1476428
3012,160.9097046
2914,160.6763287
2723,160.4429528
2451,160.2095769
2171,159.9762009
1815,159.742825
1448,159.2760732
950,159.8576889
568,160.4393047
310,161.0209205
117,162.184152
30,162.4671907
0,162.7502293
0,163.033268
0,163.3163067
0,163.882384
0,163.4751567
0,163.0679294
0,162.6607021
0,161.8462476
0,161.6783673
0,161.5104871
0,161.3426068
0,161.1747266
0,160.8389661
0,160.3153802
0,159.7917944
0,159.2682085
0,158.7446226
0,157.6974509
0,155.7262632
0,153.7550754
0,151.7838877
0,149.8127
0,145.8703245
0,143.5054048
0,141.140485
0,138.7755653
0,136.4106456
0,131.6808061
0,129.0688458
0,126.4568854
0,123.844925
0,121.2329646
0,116.0090438
0,115.2939066
0,114.5787695
0,113.8636323
0,113.1484952
0,111.7182209
0,114.5348187
20,117.3514166
186,120.1680144
391,122.9846122
585,128.6178079
761,129.3679339
999,130.1180599
1314,130.8681859
1543,132.3684379
1707,135.4604855
1964,138.5525331
2162,141.6445807
2372,144.7366283
2558,147.8286759
2741,154.012771
2852,154.6172143
2909,155.2216575
2908,155.8261007
2871,156.430544
2753,157.6394304
2623,157.4406243
2489,157.2418182
2344,157.043012
2236,156.8442059
2142,156.4465937
2013,155.8320702
1964,155.2175467
1898,154.6030232
1748,153.3739761
1697,152.1887699
1699,151.0035637
1689,149.8183574
1695,148.6331512
1717,146.2627387
1740,147.3143385
1779,148.3659383
1814,149.4175381
1831,150.469138
1935,152.5723376
2056,152.6511411
2248,152.7299446
2386,152.8087482
2498,152.8875517
2622,153.0451588
2742,154.2094156
2888,155.3736725
3024,156.5379293
3011,157.7021861
3216,160.0306998
3286,160.2670508
3282,160.5034017
3278,160.7397527
3270,160.9761037
3253,161.4488056
3177,161.4577165
3052,161.4666274
2742,161.4755384
2603,161.4933602
2257,161.0031567
1837,160.5129532
1308,160.0227496
874,159.5325461
508,158.552139
227,159.6195389
86,160.6869388
24,161.7543387
0,162.8217386
0,164.9565384
0,165.101581
0,165.2466236
0,165.3916662
0,165.5367088
0,165.826794
0,164.5781636
0,163.3295332
0,162.0809028
0,160.8322724
0,158.3350116
0,157.8026824
0,157.2703533
0,156.7380241
0,155.6733658
0,153.6598431
0,151.6463205
0,149.6327978
0,147.6192752
0,143.5922298
0,141.1858258
0,138.7794217
0,136.3730176
0,133.9666135
0,131.5602094
0,126.7474013
0,124.4720195
0,122.1966378
0,119.9212561
0,115.3704927
0,115.0486192
0,114.7267457
0,114.4048722
0,114.0829988
0,113.4392518
0,116.2506369
0,119.062022
0,121.8734071
0,124.6847922
97,130.3075624
333,130.2990994
610,130.2906363
864,130.2821733
1194,130.2737102
1592,130.2567841
1852,132.950962
2120,135.6451399
2377,138.3393177
2604,141.0334956
2770,146.4218514
2905,148.9969763
2969,151.5721011
3036,154.147226
3033,156.7223509
2985,161.8726007
2876,159.1323969
2696,156.3921931
2489,153.6519893
2269,150.9117855
2087,145.431378
1950,145.4310797
1797,145.4307814
1663,145.4304832
1527,145.4301849
1416,145.4298866
1309,145.4292901
1230,149.3744683
1196,153.3196465
1152,157.2648247
1147,165.155181
1141,164.6620516
1164,164.1689222
1176,163.6757927
1219,163.1826633
1343,162.1964044
1440,162.0439007
1512,161.8913969
1617,161.7388932
1939,161.5863895
2085,161.281382
2255,160.1485141
2449,159.0156462
2584,157.8827783
2578,156.7499103
2703,154.4841745
2808,155.239456
2902,155.9947374
2900,156.7500189
2828,157.5053004
2706,159.0158633
2373,158.8632006
2257,158.7105379
1967,158.5578752
1637,158.2525498
1248,158.0076123
807,157.7626748
452,157.5177373
187,157.2727997
74,156.7829247
0,157.8338137
0,158.8847026
0,159.9355916
0,160.9864805
0,163.0882584
0,163.3887056
0,163.6891527
0,163.9895998
0,164.2900469
0,164.8909411
0,164.5855377
0,164.2801342
0,163.9747307
0,163.6693272
0,163.0585203
0,162.129124
0,161.1997276
0,160.2703313
0,159.340935
0,157.4821424
0,154.1039543
0,150.7257662
0,147.3475781
0,140.5912019
0,139.2293808
0,137.8675597
0,136.5057386
0,135.1439175
0,132.4202752
0,129.7379592
0,127.0556432
0,124.3733272
0,121.6910112
0,116.3263792
0,116.1650686
0,116.0037579
0,115.8424472
0,115.6811366
0,115.5198259
0,115.1972046
0,116.1608036
55,117.1244026
374,118.0880017
634,119.0516007
873,120.9787988
1180,124.7412704
1452,128.503742
1867,132.2662135
2108,139.7911567
2325,141.6510162
2522,143.5108758
2782,145.3707353
2996,147.2305948
3165,150.9503139
3283,154.4915625
3348,158.0328111
3390,161.5740597
3348,165.1153083
3252,172.1978055
3068,170.0620593
2893,167.9263131
2717,165.790567
2580,161.5190746
2479,160.2920462
2332,159.0650178
2272,157.8379895
2205,156.6109611
2164,155.3839327
2166,152.9298759
2148,156.4577397
2196,159.9856036
2026,163.5134674
2062,167.0413313
2060,174.0970589
2056,172.0780084
2280,170.0589579
2257,168.0399073
2279,164.0018063
2320,163.2689803
2297,162.5361543
2327,161.8033283
2346,161.0705023
2354,159.6048503
2519,159.5991785
2635,159.5935067
2822,159.5878348
2972,159.582163
2957,159.5708194
3056,159.268716
3216,158.9666126
3244,158.6645091
3281,158.3624057
3304,157.7581989
3270,158.7179857
3219,159.6777725
3121,160.6375593
2865,161.597346
2716,163.5169196
2274,162.6893472
1956,161.8617749
1440,161.0342025
940,160.2066302
557,158.5514855
282,159.1706324
91,159.7897794
10,160.4089264
0,161.0280734
0,162.2663674
0,162.5254824
0,162.7845975
0,163.0437126
0,163.5619427
0,163.3192917
0,163.0766407
0,162.8339897
0,162.5913387
0,162.1060367
0,160.8910886
0,159.6761405
0,158.4611924
0,157.2462443
0,154.8163481
0,154.0797265
0,153.3431048
0,152.6064832
0,151.8698616
0,150.3966183
0,148.104868
0,145.8131176
0,143.5213673
0,141.229617
0,136.6461164
0,135.0204628
0,133.3948093
0,131.7691557
0,130.1435022
0,126.8921951
0,124.4984384
0,122.1046816
0,119.7109249
0,117.3171682
0,112.5296547
0,112.9219058
0,113.3141568
0,113.7064079
0,114.098659
23,114.8831612
202,117.7835948
400,120.6840284
597,123.584462
746,126.4848957
1008,132.2857629
1262,134.1218801
1580,135.9579973
1832,137.7941146
2126,139.6302318
2355,141.466349
2614,145.1385834
2849,146.8236594
2991,148.5087354
3087,150.1938114
3143,153.5639633
3081,154.7893484
3004,156.0147335
2816,157.2401186
2624,159.6908888
2359,159.7145054
2190,159.738122
1984,159.7617387
1831,159.7853553
1664,159.8325886
1545,158.2460236
1477,156.6594586
1411,155.0728936
1298,153.4863285
1273,150.3131985
1205,146.7028224
1136,143.0924463
1132,139.4820702
1165,135.8716941
1142,128.6509419
1229,134.5073715
1291,140.363801
1347,146.2202306
1542,152.0766601
1660,163.7895192
1876,162.7134401
2164,161.637361
2381,160.5612819
2493,159.4852029
2719,157.3330447
2976,157.3057475
3141,157.2784502
3275,157.2511529
3374,157.2238557
3319,157.1692612
3338,157.374057
3295,157.5788529
3199,157.7836488
2772,157.9884447
2718,158.3980365
2369,158.5584588
1979,158.7188812
1571,158.8793035
1018,159.0397258
618,159.3605705
268,160.0629372
89,160.765304
15,161.4676708
0,162.1700375
0,163.5747711
0,164.0979865
0,164.6212019
0,165.1444174
0,166.1908482
0,166.0089203
0,165.8269924
0,165.6450644
0,165.4631365
0,165.0992806
0,164.4103631
0,163.7214457
0,163.0325282
0,162.3436107
0,161.6546932
0,160.2768582
0,158.6613832
0,157.0459082
0,155.4304332
0,153.8149582
0,150.5840081
0,148.4912679
0,146.3985277
0,144.3057875
0,140.1203071
0,137.4888138
0,134.8573205
0,132.2258273
0,129.594334
0,124.3313475
0,123.3808715
0,122.4303955
0,121.4799195
0,120.5294434
0,118.6284914
0,117.4217542
0,116.2150171
0,115.0082799
0,113.8015428
48,111.3880684
276,114.9072402
491,118.4264121
670,121.9455839
867,128.9839275
1131,131.9000434
1459,134.8161593
1772,137.7322752
2037,140.6483911
2292,146.4806229
2497,148.022399
2672,149.5641751
2780,151.1059512
2909,152.6477273
2910,155.7312795
2846,156.6955667
2797,157.659854
2657,158.6241413
2520,160.5527158
2365,158.1648898
2218,155.7770637
2112,153.3892377
1989,148.6135856
1900,147.5172986
1793,146.4210115
1730,145.3247245
1635,143.1321504
1526,144.0754678
1463,145.0187852
1379,145.9621027
1353,146.9054201
1354,148.7920549
1378,149.4139468
1390,150.0358388
1370,150.6577307
1410,151.2796226
1458,152.5234064
1482,152.1454393
1529,151.7674721
1638,151.3895049
1875,151.0115377
2087,150.2556033
2244,151.2492891
2387,152.2429749
2540,153.2366607
2638,154.2303465
2757,156.2177181
2783,156.8251861
2902,157.4326541
3009,158.0401221
3107,158.64759
3134,159.862526
3103,159.6052966
3059,159.3480672
2950,159.0908378
2453,158.8336084
2466,158.3191496
2112,158.6314005
1693,158.9436513
1259,159.2559022
806,159.568153
485,160.1926548
176,160.685475
58,161.1782953
0,161.6711156
0,162.1639359
0,163.1495765
0,162.8882157
0,162.626855
0,162.3654943
0,161.8427729
0,161.6901457
0,161.5375185
0,161.3848913
0,161.2322641
0,160.9270097
0,160.7649688
0,160.6029279
0,160.440887
0,160.2788461
0,160.1168052
0,159.7927234
0,156.499979
0,153.2072346
0,149.9144903
0,146.6217459
0,140.0362572
0,139.1457929
0,138.2553285
0,137.3648641
0,136.4743998
0,134.6934711
0,132.1223709
0,129.5512708
0,126.9801707
0,124.4090706
0,119.2668703
0,117.6936011
0,116.1203319
0,114.5470627
0,111.4005243
0,112.9835516
0,114.5665789
0,116.1496062
34,119.3156607
255,120.7708885
487,122.2261163
717,123.6813442
973,125.136572
1220,126.5917998
1429,129.5022554
1684,133.573523
1913,137.6447906
2119,141.7160582
2319,145.7873258
2535,153.929861
2667,154.3682245
2748,154.8065881
2780,155.2449516
2789,155.6833151
2751,156.5600421
2660,155.9061836
2549,155.2523251
2436,154.5984666
2297,153.2907496
2204,151.8092746
2099,150.3277996
1999,148.8463246
1915,145.8833745
1868,147.3120119
1770,148.7406492
1685,150.1692866
1616,151.5979239
1592,154.4551986
1532,157.6647701
1500,160.8743417
1480,164.0839132
1443,170.5030562
1409,169.4029869
1504,168.3029176
1599,167.2028482
1601,166.1027789
1644,163.9026403
1841,162.722486
2059,161.5423317
2217,160.3621774
2402,159.1820231
2591,156.8217145
2807,156.3314337
2947,155.8411528
3015,155.3508719
3135,154.860591
3179,153.8800293
3235,153.9296261
3246,153.9792228
3213,154.0288196
3138,154.0784164
3030,154.1280132
2778,154.2272067
2482,154.921508
2073,155.6158092
1575,156.3101105
1068,157.0044118
661,158.3930143
338,158.5920457
147,158.7910772
26,158.9901086
0,159.3881715
0,159.9606515
0,160.5331316
0,161.1056116
0,161.6780917
0,162.8230518
0,162.6819242
0,162.5407965
0,162.3996689
0,162.2585412
0,161.976286
0,161.4963001
0,161.0163142
0,160.5363283
0,160.0563425
0,159.0963707
0,157.4873583
0,155.8783458
0,154.2693333
0,152.6603208
0,151.0513083
0,147.8332834
0,145.4956539
0,143.1580243
0,140.8203948
0,138.4827652
0,133.8075061
0,132.2791937
0,130.7508813
0,129.2225688
0,126.165944
0,123.1762605
0,120.1865771
0,117.1968937
0,114.2072103
0,108.2278434
0,109.0038635
0,109.7798836
0,110.5559037
0,111.3319238
0,112.883964
0,115.640736
100,118.397508
268,121.15428
450,123.911052
654,126.667824
916,132.181368
1147,132.858976
1304,133.5365841
1492,134.2141922
1789,135.5694083
2049,139.1689654
