rawsum,joint_angle,
0,122.6921904,57.3078096
0,122.3801559,57.6198441
0,122.0681213,57.9318787
0,121.7560867,58.2439133
0,121.1320176,58.8679824
0,120.7554279,59.2445721
0,120.3788382,59.6211618
0,120.0022484,59.9977516
0,119.6256587,60.3743413
0,119.249069,60.750931
0,118.4958895,61.5041105
0,120.0555699,59.9444301
0,121.6152503,58.3847497
76,123.1749306,56.8250694
312,124.734611,55.265389
520,127.8539717,52.1460283
722,130.6552397,49.3447603
936,133.4565077,46.5434923
1193,136.2577757,43.7422243
1435,141.8603117,38.1396883
1645,143.3517016,36.6482984
1830,144.8430916,35.1569084
2065,146.3344815,33.6655185
2295,147.8258714,32.1741286
2452,150.8086513,29.1913487
2620,153.4113531,26.5886469
2687,156.0140549,23.9859451
2764,158.6167567,21.3832433
2745,163.8221603,16.1778397
2726,164.327678,15.672322
2607,164.8331956,15.1668044
2506,165.3387132,14.6612868
2441,165.8442308,14.1557692
2329,166.855266,13.144734
2206,163.8448718,16.1551282
2092,160.8344776,19.1655224
2005,157.8240833,22.1759167
1905,154.8136891,25.1863109
1783,148.7929007,31.2070993
1724,147.5001977,32.4998023
1651,146.2074946,33.7925054
1563,144.9147916,35.0852084
1448,143.6220885,36.3779115
1354,141.0366824,38.9633176
1296,143.0595704,36.9404296
1338,145.0824584,34.9175416
1387,147.1053464,32.8946536
1386,149.1282344,30.8717656
1365,153.1740103,26.8259897
1300,153.746657,26.253343
1172,154.3193036,25.6806964
1057,154.8919503,25.1080497
1215,155.4645969,24.5354031
1141,156.0372436,23.9627564
1197,157.1825369,22.8174631
1513,157.2567783,22.7432217
1295,157.3310198,22.6689802
1731,157.4052612,22.5947388
1812,157.4795027,22.5204973
2031,157.6279856,22.3720144
2125,157.967403,22.032597
2187,158.3068205,21.6931795
2254,158.6462379,21.3537621
2428,158.9856553,21.0143447
2415,159.6644901,20.3355099
2396,161.038365,18.961635
2289,162.41224,17.58776
2109,163.786115,16.213885
1896,165.1599899,14.8400101
1581,167.9077398,12.0922602
1291,168.5261196,11.4738804
1119,169.1444993,10.8555007
915,169.7628791,10.2371209
619,170.9996386,9.0003614
375,170.8968886,9.1031114
241,170.7941386,9.2058614
115,170.6913886,9.3086114
20,170.5886387,9.4113613
0,170.3831387,9.6168613
0,170.1317151,9.8682849
0,169.8802916,10.1197084
0,169.628868,10.371132
0,169.3774444,10.6225556
0,168.8745973,11.1254027
0,168.4687706,11.5312294
0,168.0629439,11.9370561
0,167.6571173,12.3428827
0,166.8454639,13.1545361
0,166.4928736,13.5071264
0,166.1402833,13.8597167
0,165.787693,14.212307
0,165.4351027,14.5648973
0,164.7299221,15.2700779
0,163.0472449,16.9527551
0,161.3645676,18.6354324
0,159.6818903,20.3181097
0,157.999213,22.000787
0,154.6338584,25.3661416
0,153.5712187,26.4287813
0,152.508579,27.491421
0,151.4459393,28.5540607
0,150.3832996,29.6167004
0,148.2580202,31.7419798
0,145.1894759,34.8105241
0,142.1209315,37.8790685
0,139.0523871,40.9476129
0,132.9152983,47.0847017
0,130.8628319,49.1371681
0,128.8103655,51.1896345
0,126.7578991,53.2421009
0,124.7054326,55.2945674
0,120.6004998,59.3995002
0,119.8064341,60.1935659
0,119.0123683,60.9876317
0,118.2183026,61.7816974
0,117.4242368,62.5757632
0,115.8361053,64.1638947
0,116.8602131,63.1397869
0,117.8843208,62.1156792
24,118.9084285,61.0915715
60,119.9325362,60.0674638
354,121.9807517,58.0192483
576,124.9865191,55.0134809
781,127.9922866,52.0077134
1001,130.9980541,49.0019459
1220,134.0038215,45.9961785
1458,137.009589,42.990411
1644,143.0211239,36.9788761
1835,144.312083,35.687917
2028,145.6030421,34.3969579
2145,146.8940012,33.1059988
2277,148.1849602,31.8150398
2376,150.7668784,29.2331216
2428,152.2285983,27.7714017
2466,153.6903182,26.3096818
2452,155.1520381,24.8479619
2414,156.613758,23.386242
2342,159.5371978,20.4628022
2240,161.3475797,18.6524203
2123,163.1579615,16.8420385
2018,164.9683434,15.0316566
1930,168.5891071,11.4108929
1750,167.8494867,12.1505133
1641,167.1098663,12.8901337
1549,166.3702458,13.6297542
1467,164.891005,15.108995
1409,164.8770968,15.1229032
1460,164.8631886,15.1368114
1440,164.8492804,15.1507196
1459,164.8353722,15.1646278
1420,164.8075558,15.1924442
1504,164.1349965,15.8650035
1464,163.4624372,16.5375628
1432,162.7898779,17.2101221
1443,162.1173185,17.8826815
1478,160.7721999,19.2278001
1489,159.803446,20.196554
1508,158.8346922,21.1653078
1591,157.8659383,22.1340617
1734,156.8971845,23.1028155
1792,154.9596767,25.0403233
1878,155.8470656,24.1529344
1915,156.7344545,23.2655455
1914,157.6218433,22.3781567
2015,158.5092322,21.4907678
2048,160.2840099,19.7159901
2084,159.9425338,20.0574662
2158,159.6010577,20.3989423
2429,159.2595816,20.7404184
2489,158.9181055,21.0818945
2531,158.2351533,21.7648467
2580,159.1272572,20.8727428
2627,160.0193612,19.9806388
2633,160.9114652,19.0885348
2592,161.8035691,18.1964309
2549,163.5877771,16.4122229
2304,164.2481199,15.7518801
2254,164.9084628,15.0915372
2058,165.5688056,14.4311944
1741,166.2291485,13.7708515
1304,167.5498342,12.4501658
910,167.3439813,12.6560187
578,167.1381284,12.8618716
307,166.9322756,13.0677244
182,166.5205699,13.4794301
21,166.8239839,13.1760161
0,167.127398,12.872602
0,167.4308121,12.5691879
0,167.7342261,12.2657739
0,168.3410542,11.6589458
0,168.1564235,11.8435765
0,167.9717927,12.0282073
0,167.7871619,12.2128381
0,167.6025311,12.3974689
0,167.2332695,12.7667305
0,166.4048438,13.5951562
0,165.576418,14.423582
0,164.7479923,15.2520077
0,163.9195665,16.0804335
0,162.262715,17.737285
0,161.5586264,18.4413736
0,160.8545379,19.1454621
0,160.1504493,19.8495507
0,159.4463607,20.5536393
0,158.0381836,21.9618164
0,155.5643902,24.4356098
0,153.0905967,26.9094033
0,150.6168032,29.3831968
0,148.1430098,31.8569902
0,143.1954228,36.8045772
0,141.9789714,38.0210286
0,140.7625199,39.2374801
0,139.5460684,40.4539316
0,138.329617,41.670383
0,135.896714,44.103286
0,133.1467844,46.8532156
0,130.3968547,49.6031453
0,127.6469251,52.3530749
0,124.8969955,55.1030045
0,119.3971362,60.6028638
0,118.3599302,61.6400698
0,117.3227242,62.6772758
0,116.2855182,63.7144818
0,115.2483122,64.7516878
0,113.1739002,66.8260998
0,117.3339912,62.6660088
0,121.4940822,58.5059178
0,125.6541733,54.3458267
0,133.9743554,46.0256446
0,134.5205404,45.4794596
0,135.0667254,44.9332746
196,135.6129105,44.3870895
412,136.1590955,43.8409045
609,137.2514656,42.7485344
811,138.4014862,41.5985138
1129,139.5515069,40.4484931
1416,140.7015275,39.2984725
1737,141.8515481,38.1484519
2006,144.1515894,35.8484106
2268,146.8902704,33.1097296
2442,149.6289514,30.3710486
2595,152.3676324,27.6323676
2742,155.1063134,24.8936866
2794,160.5836754,19.4163246
2832,161.7901944,18.2098056
2801,162.9967135,17.0032865
2728,164.2032326,15.7967674
2615,165.4097516,14.5902484
2477,167.8227898,12.1772102
2321,166.728731,13.271269
2188,165.6346723,14.3653277
2068,164.5406136,15.4593864
1949,163.4465549,16.5534451
1851,161.2584374,18.7415626
1758,159.1392785,20.8607215
1835,157.0201196,22.9798804
1621,154.9009607,25.0990393
1566,152.7818018,27.2181982
1720,148.543484,31.456516
1497,148.2267811,31.7732189
1634,147.9100783,32.0899217
1529,147.5933755,32.4066245
1423,147.2766727,32.7233273
1407,146.6432671,33.3567329
1399,147.0154395,32.9845605
1438,147.3876119,32.6123881
1445,147.7597843,32.2402157
1471,148.1319567,31.8680433
1397,148.8763015,31.1236985
1518,149.7132974,30.2867026
1575,150.5502933,29.4497067
1515,151.3872893,28.6127107
1751,152.2242852,27.7757148
1787,153.898277,26.101723
1855,154.8349264,25.1650736
1925,155.7715758,24.2284242
2202,156.7082252,23.2917748
2051,157.6448746,22.3551254
2099,159.5181735,20.4818265
2098,159.2803055,20.7196945
2108,159.0424375,20.9575625
2161,158.8045696,21.1954304
2398,158.3288336,21.6711664
2328,159.5686728,20.4313272
2376,160.8085119,19.1914881
2502,162.0483511,17.9516489
1904,163.2881902,16.7118098
1740,165.7678685,14.2321315
1542,165.8052196,14.1947804
1853,165.8425708,14.1574292
1513,165.8799219,14.1200781
1058,165.9172731,14.0827269
627,165.9919754,14.0080246
387,166.5587078,13.4412922
166,167.1254402,12.8745598
67,167.6921726,12.3078274
12,168.2589051,11.7410949
0,169.3923699,10.6076301
0,169.5137692,10.4862308
0,169.6351686,10.3648314
0,169.7565679,10.2434321
0,169.8779672,10.1220328
0,170.1207659,9.8792341
0,169.1593905,10.8406095
0,168.1980151,11.8019849
0,167.2366397,12.7633603
0,165.3138889,14.6861111
0,165.131252,14.868748
0,164.9486151,15.0513849
0,164.7659782,15.2340218
0,164.5833412,15.4166588
0,164.2180674,15.7819326
0,163.2836417,16.7163583
0,162.349216,17.650784
0,161.4147903,18.5852097
0,159.5459388,20.4540612
0,157.9415906,22.0584094
0,156.3372425,23.6627575
0,154.7328943,25.2671057
0,153.1285461,26.8714539
0,149.9198497,30.0801503
0,147.8212574,32.1787426
0,145.7226651,34.2773349
0,143.6240727,36.3759273
0,141.5254804,38.4745196
0,137.3282957,42.6717043
0,134.4980265,45.5019735
0,131.6677572,48.3322428
0,128.837488,51.162512
0,126.0072187,53.9927813
0,120.3466802,59.6533198
0,119.9524404,60.0475596
0,119.5582005,60.4417995
0,119.1639606,60.8360394
0,118.7697207,61.2302793
0,117.981241,62.018759
0,120.3804194,59.6195806
0,122.7795979,57.2204021
0,125.1787763,54.8212237
0,129.9771332,50.0228668
44,130.7113732,49.2886268
334,131.4456132,48.5543868
599,132.1798531,47.8201469
772,132.9140931,47.0859069
1028,134.3825731,45.6174269
1301,136.1271938,43.8728062
1580,137.8718145,42.1281855
1786,139.6164352,40.3835648
2022,141.3610559,38.6389441
2184,143.1056766,36.8943234
2274,146.5949181,33.4050819
2457,148.1866525,31.8133475
2578,149.778387,30.221613
2665,151.3701215,28.6298785
2710,154.5535904,25.4464096
2705,156.8346138,23.1653862
2624,159.1156372,20.8843628
2507,161.3966606,18.6033394
2361,163.6776839,16.3223161
2167,165.9587073,14.0412927
2010,170.520754,9.479246
1835,170.3551842,9.6448158
1663,170.1896143,9.8103857
1516,170.0240444,9.9759556
1356,169.8584746,10.1415254
1298,169.5273348,10.4726652
1274,168.6361313,11.3638687
1264,167.7449278,12.2550722
1244,166.8537242,13.1462758
1119,165.9625207,14.0374793
1131,164.1801136,
1150,161.5652286,
1233,158.9503437,
1270,156.3354587,
1282,153.7205737,
1101,148.4908038,
1210,148.6609448,
1244,148.8310858,
1284,149.0012268,
1328,149.3415089,
1484,151.2242649,
1484,153.107021,
1680,154.989777,
1777,156.8725331,
1854,160.6380451,
1917,159.6962533,
1891,158.7544614,
2109,157.8126696,
2157,156.8708777,
2272,154.987294,
2260,156.8604101,
2245,158.7335262,
2202,160.6066422,
2121,162.4797583,
1971,166.2259905,
1809,166.2086857,
1493,166.1913809,
1248,166.1740761,
1107,166.1567713,
865,166.1394665,
596,166.1048569,
358,165.795306,
142,165.4857551,
38,165.1762042,
0,164.5571023,
0,164.9967307,
0,165.4363591,
0,165.8759875,
0,166.7552444,
0,166.7763747,
0,166.797505,
0,166.8186353,
0,166.8397656,
0,166.8820262,
0,166.0866485,
0,165.2912708,
0,164.4958931,
0,163.7005154,
0,162.9051377,
0,161.3143823,
0,160.4590387,
0,159.6036952,
0,158.7483517,
0,157.8930082,
0,156.1823211,
0,155.2125512,
0,154.2427814,
0,153.2730115,
0,152.3032417,
0,150.363702,
0,146.6261089,
0,142.8885159,
0,139.1509228,
0,131.6757367,
0,130.0150426,
0,128.3543485,
0,126.6936543,
0,125.0329602,
0,121.7115719,
0,122.8496291,
0,123.9876864,
0,125.1257436,
0,126.2638008,
0,128.5399152,
0,128.7461368,
0,128.9523583,
0,129.1585799,
0,129.3648015,
43,129.7772446,
246,130.7800305,
483,131.7828164,
621,132.7856023,
802,133.7883882,
993,135.7939601,
1198,138.6472335,
1404,141.5005069,
1579,144.3537803,
1769,150.0603271,
2013,150.6617903,
2212,151.2632536,
2411,151.8647168,
2594,153.0676433,
2708,156.0763984,
2733,159.0851535,
2693,162.0939085,
2583,165.1026636,
2384,171.1201738,
2201,170.7383334,
2060,170.3564931,
1795,169.9746528,
1612,169.5928125,
1459,168.8291318,
1335,165.2376247,
1246,161.6461175,
1252,158.0546104,
1208,150.8715961,
1172,151.7724405,
1066,152.6732849,
1107,153.5741294,
1116,154.4749738,
1149,156.2766627,
1023,156.2659631,
1120,156.2552635,
1047,156.2445639,
1109,156.2338644,
1055,156.2124652,
1225,156.2421193,
1361,156.2717733,
1514,156.3014273,
1583,156.3310814,
1710,156.3903895,
1812,156.8119158,
1880,157.2334422,
2050,157.6549685,
2158,158.0764949,
2132,158.4980213,
2220,159.341074,
2255,158.9375318,
2275,158.5339897,
2227,158.1304475,
2058,157.3233633,
2069,157.8657618,
1981,158.4081603,
1873,158.9505588,
1698,159.4929573,
1450,160.5777543,
1263,160.8577117,
1007,161.137669,
730,161.4176264,
453,161.6975838,
251,162.2574985,
104,161.9839579,
0,161.7104173,
0,161.4368768,
0,161.1633362,
0,160.616255,
0,160.8210204,
0,161.0257858,
0,161.2305512,
0,161.4353165,
0,161.8448473,
0,161.601446,
0,161.3580446,
0,161.1146433,
0,160.871242,
0,160.3844393,
0,159.7563721,
0,159.1283049,
0,158.5002376,
0,157.8721704,
0,156.6160359,
0,155.6782547,
0,154.7404736,
0,153.8026924,
0,152.8649112,
0,150.9893488,
0,147.5700468,
0,144.1507449,
0,140.7314429,
0,133.8928389,
0,131.9943768,
0,130.0959146,
0,128.1974525,
0,126.2989904,
0,124.4005283,
0,120.603604,
0,120.8324602,
0,121.0613163,
0,121.2901724,
0,121.5190285,
0,121.9767408,
0,123.0247956,
0,124.0728503,
0,125.1209051,
0,127.2170147,
0,129.4446805,
0,131.6723463,
45,133.9000121,
232,136.127678,
524,140.5830096,
655,141.7321132,
902,142.8812169,
1104,144.0303205,
1334,145.1794242,
1597,147.4776315,
1798,150.3521342,
2015,153.226637,
2206,156.1011397,
2411,158.9756424,
2584,164.7246479,
2724,164.7754394,
2878,164.8262308,
2926,164.8770222,
2918,164.9278137,
2848,165.0293966,
2699,164.8302016,
2521,164.6310066,
2402,164.4318116,
2227,164.2326166,
2088,163.8342266,
2062,161.3138727,
1995,158.7935188,
1884,156.273165,
1819,153.7528111,
1758,148.7121033,
1723,149.0534125,
1695,149.3947216,
1654,149.7360307,
1630,150.0773399,
1586,150.7599581,
1594,146.8917945,
1516,143.023631,
1616,139.1554674,
1610,135.2873039,
1602,127.5509768,
1660,134.9191401,
1519,142.2873033,
1509,149.6554666,
1589,157.0236299,
1536,171.7599565,
1360,169.2165022,
1333,166.673048,
1341,164.1295937,
1404,161.5861394,
1504,156.4992309,
1558,156.6456586,
1636,156.7920863,
1829,156.938514,
2063,157.0849417,
2389,157.2313694,
2441,157.5242247,
2054,158.4890534,
2553,159.453882,
2174,160.4187106,
1946,161.3835392,
1667,163.3131964,
1273,163.921412,
1053,164.5296275,
922,165.1378431,
654,166.3542742,
374,166.7238377,
143,167.0934011,
53,167.4629646,
0,167.832528,
0,168.571655,
0,168.6646444,
0,168.7576338,
0,168.8506232,
0,168.9436126,
0,169.1295914,
0,168.9471471,
0,168.7647029,
0,168.5822586,
0,168.3998143,
0,168.2173701,
0,167.8524815,
0,166.1713641,
0,164.4902466,
0,162.8091292,
0,161.1280117,
0,157.7657768,
0,156.8960629,
0,156.026349,
0,155.1566351,
0,153.4172073,
0,151.2047844,
0,148.9923614,
0,146.7799384,
0,142.3550925,
0,139.7944494,
0,137.2338063,
0,134.6731633,
0,132.1125202,
0,126.991234,
0,125.7078206,
0,124.4244071,
0,123.1409937,
0,121.8575802,
0,120.5741667,
0,118.0073398,
0,118.50108,
0,118.9948202,
0,119.4885604,
0,120.4760407,
0,120.4763873,
0,120.4767338,
0,120.4770804,
0,120.4774269,
146,120.47812,
512,124.8064976,
787,129.1348753,
1077,133.4632529,
1467,137.7916305,
1780,146.4483857,
2091,147.6967411,
2342,148.9450964,
2566,150.1934518,
2784,151.4418072,
2964,153.9385179,
3098,156.714035,
3198,159.4895521,
3199,162.2650692,
3189,165.0405862,
3100,170.5916204,
2974,170.7408286,
2826,170.8900368,
2677,171.039245,
2515,171.1884532,
2349,171.4868696,
2206,168.6477166,
2090,165.8085637,
1903,162.9694107,
1792,160.1302578,
1826,154.4519518,
1804,152.5140777,
1750,150.5762035,
1727,148.6383293,
1679,144.762581,
1698,144.7532804,
1701,144.7439798,
1672,144.7346792,
1655,144.7253787,
1607,144.7067775,
1700,148.0156631,
1603,151.3245487,
1583,154.6334343,
1574,161.2512054,
1736,161.2600936,
1736,161.2689817,
1575,161.2778699,
1665,161.286758,
1788,161.3045343,
1650,160.5593235,
1707,159.8141127,
1685,159.068902,
2044,158.3236912,
2123,156.8332696,
2154,157.961061,
1886,159.0888524,
2219,160.2166438,
2391,161.3444351,
2369,163.6000179,
2293,163.664147,
2399,163.728276,
2273,163.7924051,
2133,163.8565342,
1873,163.9847923,
968,164.9160556,
662,165.847319,
683,166.7785823,
395,167.7098456,
194,168.641109,
53,170.5036357,
0,170.1320857,
0,169.7605357,
0,169.3889858,
0,168.6458858,
0,168.6115518,
37,168.5772178,
0,168.5428838,
0,168.4742158,
0,168.1808248,
0,167.8874338,
0,167.5940428,
0,167.3006518,
0,166.7138698,
0,165.6064803,
0,164.4990908,
0,163.3917013,
0,161.1769223,
0,159.8871398,
0,158.5973574,
0,157.3075749,
0,156.0177924,
0,154.7280099,
0,152.148445,
0,150.5236891,
0,148.8989332,
0,147.2741773,
0,144.0246655,
0,140.416563,
0,136.8084605,
0,133.200358,
0,129.5922555,
0,122.3760505,
0,121.5385931,
0,120.7011358,
0,119.8636784,
0,119.026221,
0,117.3513062,
0,119.484848,
0,121.6183897,
0,123.7519314,
0,128.0190149,
0,127.9747565,
0,127.9304981,
141,127.8862397,
361,127.8419813,
623,127.7534646,
816,130.1474639,
1062,132.5414632,
1329,134.9354626,
1608,137.3294619,
1817,142.1174606,
2107,143.4359822,
2411,144.7545038,
2620,146.0730254,
2827,147.391547,
2979,150.0285902,
3069,152.4598529,
3135,154.8911157,
3151,157.3223785,
3064,159.7536412,
2921,164.6161668,
2771,165.2169094,
2596,165.817652,
2394,166.4183946,
2216,167.0191372,
2057,168.2206224,
1872,167.881572,
1770,167.5425217,
1653,167.2034713,
1657,166.8644209,
1595,166.1863201,
1604,161.1168166,
1562,156.0473131,
1534,150.9778096,
1526,145.9083061,
1558,135.7692991,
1557,136.2355404,
1584,136.7017818,
1622,137.1680232,
1667,137.6342645,
1668,138.5667473,
1801,141.2332899,
1795,143.8998324,
1846,146.566375,
1755,149.2329176,
1779,154.5660028,
1894,155.5552679,
1699,156.5445331,
1715,157.5337983,
1865,159.5123287,
1940,159.1302185,
2024,158.7481082,
2127,158.365998,
2132,157.9838878,
2155,157.2196674,
2404,157.7761594,
2499,158.3326514,
2392,158.8891434,
2248,159.4456353,
2053,160.5586193,
1810,161.4972807,
1570,162.4359422,
1149,163.3746036,
743,164.313265,
493,166.1905879,
367,166.7715632,
112,167.3525385,
37,167.9335138,
9,169.0954644,
0,168.878575,
0,168.6616855,
0,168.444796,
0,168.2279066,
0,167.7941277,
0,167.7692833,
0,167.7444389,
0,167.7195945,
0,167.6947501,
0,167.6450614,
0,166.6984045,
0,165.7517477,
0,164.8050908,
0,163.858434,
0,161.9651202,
0,160.9175189,
0,159.8699176,
0,158.8223163,
0,157.7747149,
0,156.7271136,
0,154.631911,
0,151.7092933,
0,148.7866755,
0,145.8640578,
0,140.0188224,
0,138.0771033,
0,136.1353841,
0,134.193665,
0,132.2519459,
0,128.3685076,
0,127.1231291,
0,125.8777506,
0,124.6323721,
0,123.3869935,
0,120.8962365,
0,120.4052744,
0,119.9143122,
0,119.42335,
0,118.9323878,
0,117.9504634,
0,119.2796276,
0,120.6087917,
150,121.9379558,
525,123.26712,
786,125.9254483,
1042,129.1158167,
1278,132.3061852,
1581,135.4965537,
1866,141.8772906,
2073,142.7758127,
2260,143.6743348,
2444,144.5728569,
2583,145.4713791,
2716,147.2684233,
2769,149.9288984,
2864,152.5893734,
2854,155.2498485,
2790,160.5707987,
2588,160.7526541,
2402,160.9345095,
2117,161.1163649,
2000,161.2982203,
1697,161.4800756,
1449,161.8437864,
1320,160.2750239,
1090,158.7062613,
941,157.1374987,
915,155.5687362,
786,152.431211,
874,152.7229317,
1057,153.0146525,
1150,153.3063732,
1259,153.8898146,
1192,154.1703781,
1300,154.4509417,
1332,154.7315052,
1558,155.0120688,
1624,155.5731959,
1623,155.982403,
1727,156.3916101,
1783,156.8008172,
1756,157.2100243,
1682,158.0284386,
1869,157.6063283,
1919,157.184218,
2039,156.7621077,
2024,156.3399974,
2107,155.9178871,
2354,155.0736664,
2320,155.442475,
2416,155.8112836,
2435,156.1800922,
2605,156.9177094,
2583,158.687322,
2583,160.4569347,
2535,162.2265473,
2389,165.7657725,
2275,165.9541826,
1825,166.1425928,
1046,166.3310029,
1412,166.519413,
1070,166.8962332,
760,166.624588,
462,166.3529428,
308,166.0812976,
108,165.8096524,
43,165.2663621,
0,165.9698103,
0,166.6732585,
0,167.3767068,
0,168.7836032,
0,168.706169,
0,168.6287348,
0,168.5513006,
0,168.4738664,
0,168.3189981,
0,167.5279465,
0,166.7368949,
0,165.9458433,
0,165.1547917,
0,163.5726885,
0,162.7588799,
0,161.9450712,
0,161.1312625,
0,160.3174539,
0,158.6898365,
0,157.0451925,
0,155.4005485,
0,153.7559045,
0,150.4666165,
0,147.1959098,
0,143.9252032,
0,140.6544965,
0,137.3837898,
0,130.8423764,
0,128.7880419,
0,126.7337074,
0,124.6793729,
0,122.6250384,
0,118.5163693,
0,119.1786181,
0,119.8408668,
0,120.5031155,
0,121.827613,
0,121.1334974,
0,120.4393818,
0,119.7452662,
0,119.0511506,
0,118.357035,
0,116.9688038,
14,120.9582054,
173,124.947607,
408,128.9370086,
586,132.9264102,
785,140.9052134,
990,142.1972137,
1214,143.4892141,
1421,144.7812144,
1617,146.0732147,
1817,148.6572154,
2027,148.8704231,
2190,149.0836308,
2338,149.2968385,
2462,149.7232539,
2552,152.6698683,
2609,155.6164827,
2604,158.5630971,
2589,161.5097115,
2505,164.4563259,
2330,170.3495548,
2160,170.3524305,
1958,170.3553063,
1763,170.358182,
1612,170.3639335,
1478,167.5810803,
1369,164.7982271,
1278,162.0153738,
1271,159.2325206,
1187,153.6668142,
1211,153.6913017,
1159,153.7157892,
1083,153.7402768,
1074,153.7647643,
1072,153.8137394,
1088,153.4147383,
1080,153.0157373,
1013,152.6167362,
1068,152.2177351,
1125,151.419733,
1156,152.8642628,
1343,154.3087926,
1424,155.7533223,
1532,157.1978521,
1651,160.0869117,
1680,159.8537009,
1747,159.6204901,
1835,159.3872793,
1529,159.1540685,
2132,158.6876469,
2236,158.6189705,
2426,158.5502941,
1991,158.4816177,
1936,158.4129413,
2075,158.2755885,
2346,155.0677708,
2159,151.8599532,
1975,148.6521356,
1738,145.444318,
1343,139.0286827,
764,143.8079836,
936,148.5872844,
606,153.3665852,
356,158.145886,
188,167.7044877,
84,167.8030015,
0,167.9015153,
0,168.0000291,
0,168.1970567,
0,168.0494137,
0,167.9017708,
0,167.7541279,
0,167.6064849,
0,167.311199,
0,166.8279361,
0,166.3446731,
0,165.8614101,
0,165.3781472,
0,164.4116212,
0,163.7924728,
0,163.1733244,
0,162.554176,
0,161.9350276,
0,160.6967307,
0,158.9840832,
0,157.2714357,
0,155.5587882,
0,153.8461406,
0,152.1334931,
0,148.708198,
0,146.8767188,
0,145.0452396,
0,143.2137603,
0,139.5508019,
0,137.4657477,
0,135.3806935,
0,133.2956393,
0,131.2105851,
0,129.1255309,
0,124.9554226,
0,123.5771818,
0,122.1989411,
0,120.8207003,
0,119.4424596,
0,116.6859781,
0,119.3423227,
0,121.9986672,
0,124.6550118,
45,129.967701,
321,130.5391473,
634,131.1105935,
889,131.6820398,
1123,132.2534861,
1378,133.3963787,
1704,136.1121404,
2048,138.8279022,
2236,141.5436639,
2410,144.2594257,
2563,149.6909492,
2682,151.2815078,
2808,152.8720664,
2826,154.462625,
2827,156.0531836,
2825,159.2343008,
2702,161.1586807,
2581,163.0830606,
2370,165.0074406,
2154,166.9318205,
2025,170.7805804,
1878,170.531071,
1776,170.2815616,
1671,170.0320521,
1625,169.7825427,
1593,169.2835238,
1565,166.4956329,
1572,163.7077419,
1610,160.919851,
1562,158.1319601,
1555,152.5561782,
1657,154.1397631,
1612,155.7233481,
1610,157.3069331,
1575,158.890518,
1552,162.0576879,
1530,161.7010772,
1552,161.3444665,
1593,160.9878558,
1595,160.6312451,
1730,159.9180237,
1719,159.8738751,
1749,159.8297266,
2062,159.7855781,
2147,159.6972811,
2255,159.1951229,
2401,158.6929648,
2446,158.1908067,
2521,157.6886486,
2570,156.6843324,
2840,157.1193409,
2357,157.5543494,
2377,157.9893579,
2296,158.4243664,
2217,158.8593749,
2260,159.7293919,
2327,159.113714,
2031,158.4980361,
1750,157.8823581,
1546,157.2666802,
715,156.0353243,
587,157.4184871,
279,158.8016499,
152,160.1848128,
63,162.9511384,
0,162.9559358,
0,162.9607331,
0,162.9655304,
0,162.9703278,
0,162.9799224,
0,163.1052312,
0,163.23054,
0,163.3558488,
0,163.4811576,
0,163.7317752,
0,163.5112419,
0,163.2907086,
0,163.0701753,
0,162.849642,
0,162.4085754,
0,161.2934146,
0,160.1782537,
0,159.0630929,
0,157.947932,
0,155.7176103,
0,154.3846145,
0,153.0516188,
0,151.718623,
0,150.3856272,
0,147.7196356,
0,144.1968098,
0,140.673984,
0,137.1511582,
0,133.6283324,
0,126.5826807,
0,124.9746258,
0,123.366571,
0,121.7585161,
0,120.1504612,
0,116.9343514,
0,117.5669965,
0,118.1996415,
0,118.8322866,
0,119.4649317,
0,120.0975768,
0,121.3628669,
0,121.6518683,
0,121.9408698,
150,122.2298712,
471,122.8078741,
693,125.5737459,
896,128.3396177,
1074,131.1054895,
1370,133.8713613,
1561,139.4031049,
1754,140.2414005,
1940,141.0796961,
2166,141.9179918,
2410,142.7562874,
2547,144.4328786,
2685,147.7159839,
2810,150.9990892,
2832,154.2821945,
2847,157.5652998,
2793,164.1315103,
2699,164.6680365,
2552,165.2045627,
2439,165.7410889,
2236,166.2776151,
2102,166.8141413,
1960,167.8871936,
1830,165.109709,
1745,162.3322243,
1612,159.5547396,
1600,153.9997703,
1559,156.8556879,
1534,159.7116055,
1513,162.5675232,
1471,165.4234408,
1477,171.135276,
1448,171.656894,
1351,172.178512,
1328,172.70013,
1206,173.743366,
1326,173.3741117,
1364,173.0048575,
1467,172.6356032,
1508,172.2663489,
1625,171.5278403,
1914,169.1567054,
1988,166.7855705,
2004,164.4144356,
2111,162.0433007,
2160,157.301031,
2236,157.1265435,
2470,156.9520559,
2502,156.7775684,
2467,156.6030809,
2480,156.2541059,
2502,157.0384075,
2358,157.8227091,
2272,158.6070107,
2482,159.3913123,
2309,160.9599156,
2086,161.0989784,
1884,161.2380413,
1013,161.3771042,
1109,161.5161671,
591,161.6552299,
365,161.9333557,
120,162.9904159,
67,164.0474761,
0,165.1045363,
0,167.2186567,
0,167.3307591,
0,167.4428614,
0,167.5549638,
0,167.6670661,
0,167.8912708,
0,167.0991253,
0,166.3069798,
0,165.5148343,
0,164.7226887,
0,163.1383977,
0,162.6992892,
0,162.2601807,
0,161.8210723,
0,161.3819638,
0,160.5037469,
0,158.1490324,
0,155.7943178,
0,153.4396032,
0,151.0848887,
