rawsum,joint_angle
0,129.749263
0,128.8946148
0,128.0399666
0,127.1853183
0,126.3306701
0,125.4760219
0,124.6213737
0,123.7667255
0,122.9120773
0,122.0574291
0,121.2027809
0,120.3481327
0,119.4934845
0,118.6388363
0,116.9295399
0,115.7584544
0,114.5873689
0,113.4162834
0,112.2451979
0,109.9030269
0,112.7915883
0,115.6801497
0,118.5687111
0,121.4572725
0,127.2343953
0,127.1223402
32,127.0102851
185,126.8982299
350,126.7861748
578,126.5620645
818,127.5027306
1061,128.4433967
1296,129.3840627
1530,130.3247288
1636,132.2060609
1844,135.3550342
2086,138.5040076
2274,141.6529809
2472,144.8019542
2660,151.0999008
2800,152.6064931
2926,154.1130854
3024,155.6196777
3119,157.12627
3222,160.1394545
3297,162.3412376
3383,164.5430206
3442,166.7448037
3445,168.9465867
3408,173.3501528
3344,172.9751887
3257,172.6002246
3132,172.2252605
3043,171.4753323
2958,171.0822482
2921,170.689164
2840,170.2960799
2736,169.9029958
2674,169.1168276
2609,169.3783495
2599,169.6398715
2608,169.9013934
2606,170.1629154
2574,170.6859593
2619,170.6112556
2609,170.536552
2665,170.4618484
2630,170.3871447
2704,170.2377375
2782,171.3258655
2867,172.4139935
2928,173.5021216
3014,175.6783776
3104,175.5721284
3370,175.4658792
3290,175.35963
3412,175.2533808
3442,175.0408824
3575,175.2529708
3461,175.4650591
3469,175.6771475
3655,176.1013243
3591,175.9386386
3430,175.7759529
3388,175.6132671
3319,175.4505814
3243,175.12521
3233,174.9483385
2965,174.7714669
2776,174.5945953
2569,174.4177237
2430,174.0639806
2144,173.8055678
1791,173.547155
1327,173.2887422
889,172.7719166
526,170.5031037
246,168.2342909
63,165.965478
0,163.6966651
0,161.4278522
0,159.1590394
0,156.8902265
0,154.6214136
0,152.3526008
0,150.0837879
0,147.814975
0,145.5461621
0,143.2773493
0,141.0085364
0,138.7397235
0,136.4709107
0,134.2020978
0,131.9332849
0,129.664472
0,125.1268463
0,124.6449833
0,124.1631204
0,123.6812574
0,123.1993945
0,122.7175315
0,122.2356686
0,121.7538056
0,121.2719427
0,120.7900797
0,120.3082168
0,119.8263538
0,119.3444909
0,118.8626279
0,118.380765
0,117.898902
0,117.4170391
0,116.9351761
0,116.4533132
0,115.9714502
0,115.4895873
0,114.5258614
0,113.7678797
0,113.0098981
0,112.2519165
0,110.7359532
0,112.3111509
0,113.8863486
0,115.4615463
0,117.036744
121,120.1871394
246,120.2471064
416,120.3070733
635,120.3670403
888,120.4270073
1119,120.5469412
1278,123.0032703
1504,125.4595995
1721,127.9159286
1921,132.8285868
2184,135.6689318
2500,138.5092767
2774,141.3496217
2983,144.1899667
3138,149.8706566
3278,152.330963
3354,154.7912694
3396,157.2515757
3454,162.1721885
3480,162.4451683
3476,162.7181481
3464,162.991128
3427,163.2641078
3299,163.8100675
3187,164.7985072
3037,165.7869469
2920,166.7753866
2818,167.7638263
2777,169.7407057
2759,169.4619208
2736,169.1831359
2707,168.904351
2656,168.3467811
2630,167.931161
2555,167.5155408
2509,167.0999206
2537,166.6843004
2507,165.8530601
2510,166.7700009
2483,167.6869417
2473,168.6038826
2425,170.4377642
2458,170.7929146
2576,171.148065
2621,171.5032154
2755,171.8583658
2846,172.5686666
2915,173.0401997
3030,173.5117327
3045,173.9832657
3179,174.4547987
3374,175.3978648
3338,175.3897941
3403,175.3817235
3466,175.3736528
3490,175.3575115
3331,175.3774611
