rawsum,joint_angle
2613,159.9165372
2529,159.1227384
2343,159.129976
2241,159.1372137
2192,159.1444513
2319,159.1516889
2112,159.1661642
2253,159.8956799
2163,160.6251956
2187,161.3547112
2280,162.8137426
2358,162.6300238
2415,162.446305
2502,162.2625862
2349,162.0788673
2487,161.8951485
2508,161.5277109
2666,162.4784902
2737,163.4292695
2848,164.3800489
3029,165.3308282
3136,167.2323869
3156,166.4868127
3073,165.7412385
3027,164.9956643
2979,163.5045159
2809,164.5630722
2598,165.6216286
2368,166.680185
2178,167.7387413
1770,169.8558541
1329,169.3338534
853,168.8118526
435,168.2898519
150,167.7678512
39,166.7238497
0,166.1908514
0,165.6578532
0,165.1248549
0,164.5918566
0,163.5258601
0,162.6869524
0,161.8480447
0,161.0091371
0,160.1702294
0,158.492414
0,158.2889512
0,158.0854884
0,157.8820256
0,157.6785628
0,157.2716372
0,155.6155107
0,153.9593842
0,152.3032577
0,150.6471312
0,147.3348782
0,144.8033038
0,142.2717294
0,139.7401549
0,137.2085805
0,132.1454316
0,128.914058
0,125.6826843
0,122.4513107
0,119.2199371
0,112.7571899
0,112.6036586
0,112.4501273
0,112.296596
0,111.9895334
0,111.0076703
0,110.0258071
0,109.0439439
0,108.0620808
0,106.0983545
0,106.9017012
0,107.7050479
0,108.5083947
0,109.3117414
64,110.1150881
197,111.7217816
417,113.7720898
598,115.8223981
877,117.8727063
1128,121.9733228
1355,123.8079181
1550,125.6425135
1666,127.4771089
1749,129.3117043
1836,132.980895
1947,135.9148281
2033,138.8487612
2102,141.7826944
2221,144.7166275
2409,150.5844937
2545,152.0313992
2688,153.4783047
2799,154.9252103
2907,156.3721158
2971,159.2659268
2997,160.3860348
2994,161.5061428
2970,162.6262507
2986,163.7463587
2944,165.9865747
2903,165.8146788
2910,165.6427829
2885,165.470887
2835,165.2989912
2789,164.9551994
2721,164.0018152
2658,163.048431
2562,162.0950467
2493,161.1416625
2398,159.234894
2293,159.1531235
2215,159.0713529
2155,158.9895824
2053,158.9078119
1998,158.7442708
1940,159.3492079
1937,159.9541451
2023,160.5590822
2135,161.1640193
2134,162.3738936
2162,162.4435162
2127,162.5131388
2163,162.5827614
2144,162.6523841
2259,162.7916293
2421,163.5546361
2609,164.3176429
2735,165.0806496
2827,165.8436564
2918,167.3696699
3018,167.0605497
2981,166.7514295
2995,166.4423092
3000,166.133189
2872,165.8240688
2694,165.2058283
2511,165.0675122
2280,164.9291961
1976,164.79088
1576,164.5142478
1253,164.1376305
804,163.7610131
347,163.3843958
133,163.0077784
12,162.2545437
0,162.3029665
0,162.3513893
0,162.3998121
0,162.4482349
0,162.5450805
0,162.2071597
0,161.869239
0,161.5313183
0,160.8554768
0,160.4308241
0,160.0061714
0,159.5815187
0,159.1568661
0,158.3075607
0,156.5244043
0,154.7412479
0,152.9580915
0,149.3917787
0,146.6694278
0,143.9470769
0,141.2247261
0,138.5023752
0,133.0576735
0,130.513445
0,127.9692166
0,125.4249881
0,122.8807597
0,117.7923028
0,115.9401624
0,114.088022
0,112.2358816
0,110.3837413
0,106.6794605
0,107.0286669
0,107.3778734
0,107.7270798
0,108.0762862
0,108.7746991
0,109.5304748
0,110.2862506
0,111.0420263
0,112.5535778
110,113.536449
269,114.5193202
414,115.5021914
605,116.4850626
826,118.450805
1060,120.5767335
1275,122.702662
1437,124.8285905
1596,126.9545189
1645,129.0804474
1686,133.3323044
1739,135.6737115
1794,138.0151187
1858,140.3565258
1920,145.0393401
2051,147.727109
2167,150.4148778
2281,153.1026467
2423,158.4781844
2554,158.9933898
2637,159.5085953
2674,160.0238008
2714,161.0542117
2733,162.1550515
2741,163.2558912
2745,164.356731
2774,165.4575707
2816,167.6592502
2812,166.4260147
2782,165.1927792
2725,163.9595438
2726,162.7263083
2632,160.2598373
2533,159.9102302
2459,159.560623
2335,159.2110158
2233,158.8614086
2114,158.1621943
2060,158.3636287
2017,158.5650631
1934,158.7664975
1887,158.967932
1893,159.3708008
1896,160.034155
1954,160.6975092
1878,161.3608633
1958,162.6875717
2029,162.8134728
2170,162.9393739
